station;lon;lat;date;value;uncertainty;source
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-11-08 02:20:00;63.20;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-11-18 00:19:00;63.12;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-11-27 22:17:00;62.98;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-12-07 20:16:00;62.37;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-12-17 18:14:00;62.66;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-12-27 16:13:00;64.45;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-01-06 14:11:00;65.15;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-01-16 12:10:00;62.68;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-01-26 10:08:00;61.82;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-02-05 08:07:00;62.11;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-02-15 06:05:00;64.50;0.17;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-02-25 04:04:00;66.11;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-03-07 02:02:00;66.35;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-03-17 00:01:00;64.96;0.07;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-04-05 19:58:00;64.80;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-04-15 17:57:00;63.38;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-04-25 15:55:00;65.94;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-05-05 13:54:00;66.51;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-05-15 11:52:00;66.27;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-05-25 09:51:00;66.94;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-06-04 07:49:00;67.77;0.20;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-06-14 05:48:00;68.41;0.20;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-06-24 03:46:00;68.46;0.17;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-07-04 01:45:00;67.44;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-07-13 23:43:00;67.11;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-07-23 21:42:00;66.73;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-08-02 19:40:00;66.36;0.07;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-08-12 17:39:00;65.97;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-08-22 15:37:00;65.76;0.08;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-09-01 13:36:00;66.45;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-09-21 09:33:00;65.99;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-10-01 07:32:00;65.97;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-10-11 05:30:00;64.70;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-10-21 03:29:00;64.30;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-10-31 01:27:00;63.18;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-11-09 23:26:00;64.57;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-11-19 21:24:00;65.37;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-11-29 19:23:00;64.28;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-12-09 17:21:00;64.34;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-12-19 15:20:00;65.10;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2013-12-29 13:18:00;63.25;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-01-08 11:17:00;64.36;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-01-18 09:15:00;64.38;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-01-28 07:14:00;63.25;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-02-07 05:12:00;62.98;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-02-17 03:11:00;63.41;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-02-27 01:09:00;63.22;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-03-18 21:07:00;64.42;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-03-28 19:05:00;64.68;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-04-07 17:04:00;64.29;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-04-17 15:02:00;63.65;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-04-27 13:01:00;66.01;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-05-07 10:59:00;67.24;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-05-17 08:58:00;67.05;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-05-27 06:56:00;66.63;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-06-06 04:55:00;67.11;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-06-16 02:53:00;68.16;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-06-26 00:52:00;67.85;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2014-07-05 22:50:00;69.04;0.12;hydroweb-J2
